sku,category,category_label,title,url,image_count,first_image,description
LC0457,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-870748463822-svetovaya-kompozitsiya,20,https://static.tildacdn.com/stor3561-3437-4765-a666-623463666134/63575342.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size (mixed): D200,300,350mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0461,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-331021646832-svetovaya-kompozitsiya,6,https://static.tildacdn.com/stor6161-3830-4636-b632-666138623965/84639645.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: D300mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0464,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-854835514502-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor3936-6634-4331-a638-323635396164/49312974.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0463,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-921419870962-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor3637-3530-4461-a363-323535323830/57390183.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size (mixed): H300,350,400mm, D40mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0465,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-912807868702-svetovaya-kompozitsiya,18,https://static.tildacdn.com/stor3961-6465-4333-a333-646236633163/41356875.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0469,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-985315768042-dekorativnaya-kompozitsiya,22,https://static.tildacdn.com/stor3662-3237-4733-b333-313839653863/19546299.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: H250mm, W190mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0470,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-345340115412-svetovaya-kompozitsiya,20,https://static.tildacdn.com/stor3063-3361-4837-b438-376332633038/67396042.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0468,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-696894908762-dekorativnaya-kompozitsiya,10,https://static.tildacdn.com/stor6135-3764-4163-a666-303063643535/44274766.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: D120mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0472,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-613863026952-svetovaya-kompozitsiya,10,https://static.tildacdn.com/stor3434-6561-4465-b336-623530303431/27738191.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: H250mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0462,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-593158493082-svetovaya-kompozitsiya,7,https://static.tildacdn.com/stor3830-3130-4534-a162-373866623865/57229932.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: D300mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0466,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-935727107592-svetovaya-kompozitsiya,22,https://static.tildacdn.com/stor6636-3739-4263-a332-393635343830/46907335.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: L400mm, D25mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0473,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-236080607172-dekorativnaya-kompozitsiya,13,https://static.tildacdn.com/stor6336-6636-4938-a538-306463653236/80424460.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: H250mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0475,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-113692426212-dekorativnaya-kompozitsiya,21,https://static.tildacdn.com/stor3938-3234-4237-b533-623832373665/97747375.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: L300mm 3D model (max, fbx) at actual production scale: download the 3D model"
